,user,date,comment
413,Singha,08 Dec 2015 12:40 ,well atleast there are no reports of looting and pillage...
414,SSridhar,08 Dec 2015 14:41 ,Prasad wrote:Singha wrote:could this be the main road in adyar?http://i2.cdn.turner.com/cnnnext/dam/as ... er-169.jpgVelachery. And you can see half the road being encroached on the left side while drains laying work seems proceeding on the right  side (or is it also encroachment?).
415,svenkat,08 Dec 2015 15:49 ,"http://www.thehindu.com/news/cities/chennai/innovation-in-the-times-of-flooding/article7943017.eceWhen K.P.K. Nagar in Perungudi was inundated, residents were at their wit’s end. The inundation was sudden. On Tuesday night, while the families were fast asleep, water levels had risen. On Wednesday morning, many woke up with flood waters gently washing over them.Many of the residents did not know where to turn for help.And so, they went about organising their own rescue. They took whatever junk material they could lay hands on – anything that would enable them to float to safety – and created their own rescue boats.They stuffed big polythene bags with discarded foam and empty plastic bottles and created their own floats. For people to sit on them, they appropriately placed planks underneath the polythene bags.It seemed to be a community effort with everyone pitching in with materials and time. After all, all of them wanted to get out of the locality which was hopelessly submerged.They started making the floats in the early hours of the day and soon had 25 of them, with which 70 percent of the locality were rescued. The sight of little children and senior citizens sitting on the floats as they were being pulled through the waters to safer ground attracted a sizeable crowd.Residents carried their pets and livestock out the locality. The local Thoraipakkam police offered their help in what was largely a community effort."
416,SSridhar,08 Dec 2015 15:56 ,"Everyone please read thisFor Wing Commander C.S. Simon and Squadron Leader S. Venkataramanan of the Air Force, December 3 was yet another busy day flying sorties on Cheetah helicopter for rescue and airdropping relief material till Monday when they realised that a video of their rescue of a pregnant woman, who eventually delivered twins, went viral on the social media, earning them praises for a timely rescue.Recalling the challenging task, the pilots said they hovered the helicopter, placed one of the skids on top of a water tank on a building while rescuing the pregnant woman, who was already in labour pains.“We went there after getting instructions from our operations room. The challenge was that once we approached the spot in Ramapuram, there were over a thousand people on the terraces of many buildings and we could not spot her. NDRF personnel used a chair and helped her get on the chopper,” says Squadron Leader Venkataramanan, the co-pilot of the helicopter.Wing Commander C.S. Simon recalls the incident as “satisfying task” as it was a very important moment for the expectant mother. “We realised she could not walk and hence there was no way the waist strap could be fastened around her. It would have lead to miscarriage. So we decided to low-hover the aircraft.”Corporal Arun Singh and Corporal Rahul Kumar helped the pregnant woman get on the helicopter which helped her land in Tambaram Air Force Station. But her journey with the Air Force was not over yet.Roads cut off“She had to be rushed to Sri Ramachandra Hospital in Porur, but the roads were cut off. So we flew her to the hospital and landed on a basketball ground on the campus. It was actually a surprise for the hospital authorities to see a patient arrive by a helicopter,” recalls Mr. Venkataramanan.The pilots are happy to know that the woman was delivered of twins – both girls on Thursday. “Though it was an everyday incident to us, we are happy for the mother and the babies,” he said.The woman who was rescued on the day of her Expected Date of Delivery (EDD) was sent a gift by Air Chief Marshal Arup Raha on behalf of the Air Force, which was hand-delivered by the same pilots at the hospital on Monday."
417,svenkat,08 Dec 2015 16:14 ,"http://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/aiadmk-cadre-confront-volunteers-distributing-relief/article7959681.eceAt a time when the flood affected people of Tamil Nadu are gratefully acknowledging the extraordinary relief work undertaken by volunteers from different parts of the country, a few cases of unruly elements allegedly belonging to the ruling AIADMK confronting the volunteers have come as a dampener. Some of these instances have been captured on camera and have gone viral on social media drawing widespread condemnation from civil society.In one incident broadcast on Tamil television channels, including one channel which did not have any political affiliation, an AIADMK functionary and his accomplices, were seen intimidating volunteers from Bengaluru who were preparing food in Anna Nagar for distribution to the affected people.The functionary, identified as Ko Tamilselvam, demanded 2,000 packets of food from the volunteers, which he wanted to distribute to the local people. The volunteer refused to give in to the demand, which evoked angry reactions from Tamilselvam and his accomplices.The partymen dispersed only to return later on learning that the volunteers were distributing the food packets in the locality without inviting him. Tamilselvam is seen in the video mouthing expletives and moving menacingly towards the volunteers, who were visibly shaken by the political insensitivity of the men.In another video, circulated on social media, a bearded volunteer was accosted by a couple of men, one of whom claimed to be the husband of a councillor and demanded 2,000 food packets. When the volunteer demanded that they give their request it in writing and captured the scene on video, the two men beat a hasty retreat.Party's response“Media is being constantly misled. We have been guiding and helping the volunteers. How do we know that the claims made in the video are true? If it is proven true, the party high command will take severe action. The opposition parties are taking advantage of a crisis to take advantage politically,” a party leader contended."
418,SaiK,08 Dec 2015 17:34 ,"^^^those babies on top of the plasticky float is a bad idea. what are these women thinking? one flip at a wrong spot is an end game for them. people take life simple and given that no big risk can happen at a time it is the most demanding to be safe, is simply horrible.prasad (RE: wtf).. none is asking or against the use of religious worship place for relief works. where did you get that from? there are aspects when you consider - just like the women who are risking their kids, risk social well-being for allowing things that should not be allowed.- praying to allah/beef party in a temple- seeking for homa/yagna in a mosqueetc. common sense onlee to prevent nonsensical man-made disasters that keeps nature out of bounds. it seems common sense is not common for folks out there.=============forecast: expect another 25mm total precipitation this week."
419,arshyam,08 Dec 2015 19:46 ,"SSridhar wrote:And you can see half the road being encroached on the left side while drains laying work seems proceeding on the right  side (or is it also encroachment?).It's Velachery all right. The road heading off from Vijayanagar junction towards the MRTS station and Tambaram.The right side is not encroached - it has a 2m wide storm water drain that starts 2km away near the Velachery lake, and collects runoff and takes it to the Pallikaranai marsh. Of course, this time around, the drain itself is flooded.The left side is an encroachment that has been that way for ages. Apparently, the guy who owns the building is politically well connected, and had litigated against his encroached land being reclaimed for the road. Not sure what the current status is, but it is a serious pain to walk/drive down this stretch."
420,shiv,08 Dec 2015 21:01 ,Thank you letter from an old lady
421,shiv,08 Dec 2015 21:07 ,"SaiK wrote:^^^those babies on top of the plasticky float is a bad idea. what are these women thinking? one flip at a wrong spot is an end game for them. people take life simple and given that no big risk can happen at a time it is the most demanding to be safe, is simply horrible.SaiK could you please stop passing unnecessary critical comments about photos of people in distress? It is quite obvious that two people are wading with the babies. If they carried the babies and they had a misstep they would fall in the water. Without the extra weight of the babies they can walk carefully and even a stumble will not necessarily upset the raft. Have you considered that both children may be of one mother who could not possibly have carried both together and had to save them/get them to a place where food and water was available. And yes that ""plasticky float"" is called a raft. It seems to be made of planks, with plastic to prevent the children from getting wet. Imagine how terrified they might be even without sitting with wet bottoms on a raft in an emergency."
422,SSridhar,09 Dec 2015 05:51 ,It rained overnight and has been raining since morning though not heavy.
423,SSridhar,09 Dec 2015 06:37 ,"Delay in opening sluice gates caused flooding - ToIThe flood that ravaged Chennai last week was not a natural disaster, but one caused by the state bureaucracy's failure to regulate release of water from Chembarambakkam reservoir (lake) in the outskirts of the city.Those privy to developments in the state secretariat during the last week of November say that in the wake of international weather forecast agencies predicting 500mm of rain for Chennai on December 1 and 2, public works department (PWD) officials had advised the PWD secretary and other senior bureaucrats on November 26 to bring down the water level in the reservoir from 22ft to below 18ft so the lake could absorb heavy inflow four days later. {Chembarambakkam was having 3140 Mcft of water against total capacity of 3645 Mcft on 26th November and the inflow was 2165 cusecs while outflow was slightly above at 2500 cusecs}There was not much rain between November 26 and 29 and Adyar river, too, which originates from this lake, had very little water.The proposal to release lake water was caught in bureaucratic red tape. Sources said the PWD secretary waited for chief secretary's nod to open the sluice gates — and whose nod the chief secretary was waiting for still remains a mystery. In effect, the disaster caused in Punjab by heavy release of water from the Bhakra Nangal dam two years ago was repeated in Chennai.Orders to open the Chembarambakkam sluice gates — rather flood gates — were not received till the city received was pounded with rain and the reservoir started overflowing. ""The state administration maintained that the release from the reservoir into Adyar river was only 33,500 cusecs (cubic feet per second; 1 cubic ft is 28.3 litres of water), which is the maximum capacity of the gates, from December 1 night onwards. But the actual release was more than double that, and nobody has any idea how much it was because water was overflowing from Chembarambakkam after the reservoir reached its full capacity of 24 feet. The problem was compounded as Athannur lake breached, releasing about 5,000 cusecs into the Adyar,"" said a highly placed source in PWD.In effect, Adyar was carrying more than one lakh cusecs of water on December 2 and 3, said a senior IAS official, who was coordinating rescue operations. ""The city has paid the price for having a bunch of bureaucrats who don't have the guts to act on their own. We were lucky that the reservoir, despite overflowing, did not breach,"" he said.""Flooding of Chennai and suburbs could have been averted by better management of water release,"" said Madras Institute of Development Studies professor S Janakarajan. The administration should not have viewed Chembarambakkam in isolation. The lake and Adyar river are connected to about 200 tanks, he said. Even if 33,500 cusecs had been released from Chembarambakkam, by the time the water reached Saidapet, it would have swelled to 60,000 cusecs because of additional flow from other water bodies enroute. The administration failed to gauge this and hapless people paid the price for it, he explained.Janakarajan said the government should view all water bodies, roughly 3,600 of them, in Chennai, Kancheepuram and Thiruvallur districts as one watershed as they are hydrologically connected to one another. ""If the government cleans up all those water bodies, they can hold about 30 tmcft (thousand million cubic feet) of water. Moreover, it will also prevent flooding in future,"" he said.The magnitude of the disaster was more because there was no advisory issued to people living in low-lying areas, warning them that their homes could get flooded. To add to the misery, Chennai city police officers were instructed to keep their cell phones switched off (much before mobile phone towers went down) and carry out all communications only through wireless sets. Hence, people in distress could not seek help by reaching out to officials in their locality.TOI's repeated efforts to get responses from the chief secretary and PWD secretary went in vain. Some pertinent questions that remain unanswered are: Whose orders were the bureaucrats waiting for to open the reservoir sluices? Will anybody be held responsible for the lapses? And, at least now, will the government put a standard operating procedure in place to keep reservoirs at safe levels? Will a better system be evolved to warn people living on river banks before gates are opened? "
424,UlanBatori,09 Dec 2015 07:03 ,"What bijnej-owners need 2 ask is: Why should v believe that this won't happen again next month/year/year aphter that onlee? The bureaucratic mess at Chennai International Airport over the past decade should have been warning enough that the governance in Chennai is poor. An exodus of big businesses from Chennai is the best way to get attention. Well-governed, non-bureaucratic, beautifully infrastrucutre-developed Ernakulam awaits...   At least in EKM no one expects a flood NOT 2 occur every time it rains. Now with Metro the water may be channelled to all outlying areas as well."
425,SwamyG,09 Dec 2015 08:02 ,"Cousins report outskirts are still submerged, but the core is ""almost fine"". So many celebrities, most of the cinema variety, have contributed worthwhile. Next time in Mumbai rains, Bhaiwood would be in full action."
426,SwamyG,09 Dec 2015 08:06 ,"Prasad wrote:Also, to those who are opposed to muslims inside the temple, many mosques took in people in their areas without conditions. I saw some comments on twitter saying temples have to be cleaned with milk for letting these people inside. I mean WTF man.I am not opposed to Muslims entering temples, humanitarian grounds matter in times of distress without consideration to race, creed, gender, religion ityadi. No two doubts about it. Humans have to help fellow humans. My only takleef was about the rumor of giving rugs for namaz. I saw photos of Hindus inside Mosque too."
427,Bade,09 Dec 2015 08:41 ,"The religion creep even in this thread is amazing...Batoriji, the cool aid of uber-development of Madras was sold till the day before the floods. Those snake-oil salesmen have since disappeared. Too much of not as good as Madras does, for the neighbors was a constant refrain. Now all that is in the dustbins of history. In any case the KL model of less development or even NO development means no or less unnatural obstacles to flooding. Now when the Periyar reservoir breaks out and flows down hill, that is something to watch for if a minor low level reservoir overflow can do so much damage in Chennai. At least the metro there will be floating 10 metres above ground in Cochin and there are no tunnels to worry about."
428,Comer,09 Dec 2015 08:45 ,"Ah the if I don't have a computer I don't have to worry about viruses gambit. Still,  Madras and TN has better infrastructure than most states. That doesn't make it disaster proof. Hope this causes a wakeup of sorts"
429,Bade,09 Dec 2015 09:00 ,"Madras is not unique. Despite what SaiK has said, Houston floods regularly not the whole city perhaps, but almost a significant part even with all the development and contingency plans. DC floods too as it is built on a swamp.The recent 2015 floods in Houston..."
430,habal,09 Dec 2015 09:06 ,"Bade wrote: Now when the Periyar reservoir breaks out and flows down hill, that is something to watch for if a minor low level reservoir overflow can do so much damage in Chennai. At least the metro there will be floating 10 metres above ground in Cochin and there are no tunnels to worry about.mullaperiyar water was released yesterday @ 5 a.m.without any advance warning.thank you TN."
431,Singha,09 Dec 2015 09:17 ,">>Next time in Mumbai rains, Bhaiwood would be in full action.during the mumbai deluge does anyone recall anything of filmi types coming out of their mansions to help ?"
432,habal,09 Dec 2015 09:21 ,"they do not have any underground tunnels for metro, so they will be safe. the low lying areas and river beds which have been used for constructing houses, apartment blocks and IT parks will be deluged and come under. Nothing that mumbaikars are not used to."
433,chetak,09 Dec 2015 09:40 ,"SSridhar wrote:Delay in opening sluice gates caused flooding - ToIThe flood that ravaged Chennai last week was not a natural disaster, but one caused by the state bureaucracy's failure to regulate release of water from Chembarambakkam reservoir (lake) in the outskirts of the city.Those privy to developments in the state secretariat during the last week of November say that in the wake of international weather forecast agencies predicting 500mm of rain for Chennai on December 1 and 2, public works department (PWD) officials had advised the PWD secretary and other senior bureaucrats on November 26 to bring down the water level in the reservoir from 22ft to below 18ft so the lake could absorb heavy inflow four days later. {Chembarambakkam was having 3140 Mcft of water against total capacity of 3645 Mcft on 26th November and the inflow was 2165 cusecs while outflow was slightly above at 2500 cusecs}There was not much rain between November 26 and 29 and Adyar river, too, which originates from this lake, had very little water.The proposal to release lake water was caught in bureaucratic red tape. Sources said the PWD secretary waited for chief secretary's nod to open the sluice gates — and whose nod the chief secretary was waiting for still remains a mystery. In effect, the disaster caused in Punjab by heavy release of water from the Bhakra Nangal dam two years ago was repeated in Chennai.Orders to open the Chembarambakkam sluice gates — rather flood gates — were not received till the city received was pounded with rain and the reservoir started overflowing. ""The state administration maintained that the release from the reservoir into Adyar river was only 33,500 cusecs (cubic feet per second; 1 cubic ft is 28.3 litres of water), which is the maximum capacity of the gates, from December 1 night onwards. But the actual release was more than double that, and nobody has any idea how much it was because water was overflowing from Chembarambakkam after the reservoir reached its full capacity of 24 feet. The problem was compounded as Athannur lake breached, releasing about 5,000 cusecs into the Adyar,"" said a highly placed source in PWD.In effect, Adyar was carrying more than one lakh cusecs of water on December 2 and 3, said a senior IAS official, who was coordinating rescue operations. ""The city has paid the price for having a bunch of bureaucrats who don't have the guts to act on their own. We were lucky that the reservoir, despite overflowing, did not breach,"" he said.""Flooding of Chennai and suburbs could have been averted by better management of water release,"" said Madras Institute of Development Studies professor S Janakarajan. The administration should not have viewed Chembarambakkam in isolation. The lake and Adyar river are connected to about 200 tanks, he said. Even if 33,500 cusecs had been released from Chembarambakkam, by the time the water reached Saidapet, it would have swelled to 60,000 cusecs because of additional flow from other water bodies enroute. The administration failed to gauge this and hapless people paid the price for it, he explained.Janakarajan said the government should view all water bodies, roughly 3,600 of them, in Chennai, Kancheepuram and Thiruvallur districts as one watershed as they are hydrologically connected to one another. ""If the government cleans up all those water bodies, they can hold about 30 tmcft (thousand million cubic feet) of water. Moreover, it will also prevent flooding in future,"" he said.The magnitude of the disaster was more because there was no advisory issued to people living in low-lying areas, warning them that their homes could get flooded. To add to the misery, Chennai city police officers were instructed to keep their cell phones switched off (much before mobile phone towers went down) and carry out all communications only through wireless sets. Hence, people in distress could not seek help by reaching out to officials in their locality.TOI's repeated efforts to get responses from the chief secretary and PWD secretary went in vain. Some pertinent questions that remain unanswered are: Whose orders were the bureaucrats waiting for to open the reservoir sluices? Will anybody be held responsible for the lapses? And, at least now, will the government put a standard operating procedure in place to keep reservoirs at safe levels? Will a better system be evolved to warn people living on river banks before gates are opened? all the baboo(n)s, especially the much vaunted IAS types had simply vanished from the scene, abdicating all responsibility and leaving the battered citizenry to their fate. They seem good only for fair weather ""administration"" and their sense of entitlement is embedded deeply in their psyche.  They will surface now, as the sun starts to come out."
434,deejay,09 Dec 2015 10:39 ,"Actually, I am interested in reports which point to prompt Babu action saving the day for the people."
435,SSridhar,09 Dec 2015 11:39 ,"I know of four IAS officers who were very visible during the calamity. Three collectors Gagandeep Singh Bedi in Cuddalore, Ms. Sundaravalli in Chennai, Ms. Gajalakshmi in Kancheepuram and J.Radhakrishnan, Health Secretary TN."
436,vina,09 Dec 2015 11:45 ,"I know of four IAS officers who were very visible during the calamity. Three collectors Gagandeep Singh Bedi in Cuddalore, Ms. Sundaravalli in Chennai, Ms. Gajalakshmi in Kancheepuram and J.Radhakrishnan, Health Secretary TN.Those are tactical fire fighters who might have done heroic stuff during the deluge. But remember, Strategy always dominates tactical action. The Stratejee Baboons (Chief Baboon and his underlings/acolytes down the chain, to the PWD Baboon) dropped the ball if the Times Of India article is correct.Is there some way a class action suit can be filed on those Stratejee Baboons for damages on personal capacity for dereliction of duty, damages, reckless endangerment of life and involuntary manslaughter (for the folks who died) and sue their backsides off on a personal capacity like in the US ? Any lawyers here who can comment on this ? At the bare minimum those mofos need to be fired and their pensions forfeited , even if them spending jail time is remote."
437,durairaaj,09 Dec 2015 11:46 ,"IAS Officer Transferred By TN Govt For Warning About Floodssummary:Dr Vijay Pingale is a 2004 batch IAS officer, and was actively handling duties including roads, bridges and storm water drains, and it was he who was able to limit waterlogging during rains, owing to his expertise.But when Pingale exposed and fined road contractors who had botched up roadways in the city, he sent ripples in the top administration, which resulted in a backlash, and he was transferred to the industries department.While working as joint commissioner, Pingale focused on quality control, which did not go down well with assistant engineers whose carefully crafted model of making money by taking cuts from contractors was shaken up"
438,svenkat,09 Dec 2015 12:04 ,"A tragic incidenthttp://www.newindianexpress.com/cities/chennai/Retired-Army-Officer-Wife-Drown-at-Home-After-9-hour-Battle/2015/12/08/article3166613.ece He survived the times spent in sensitive areas and in firing lines while serving the Indian Army. However, 72-year-old retired Lt.Col. G.Venkatesan had a tragic death along with his wife drowning inside his house after nine hours of struggle. Neighbours who heard them cry for help watched helplessly until their voice ceased to be heard. Venkatesan and his wife Geetha drowned inside their ground floor residence, “Geethalaya” in Defence officers colony in Ekkatuthangal, unable to get out of it.“It was Tuesday night (December 1). Heavy floods from the overflowing river started engulfing the colony and the water level started rising. Our family including three kids moved to the first floor as the water level was just below the first floor balcony,” J Sasikala, the army officer’s neighbour recalled.She and other neighbours could hear the cries of the elderly couple from their home, but none of them could help as the water was up to 10 feet high and rescue couldn’t reach in time.The next day, the cries were not heard and later the neighbours learnt that the couple had died inside their locked house. “It seems they couldn’t locate the door keys in the flood waters. I could hear him shouting over phone to his daughter until the mobile services eventually went off,” Sasikala said.A day later, rescue personnel recovered their bodies and moved them to the Government Royapettah Hospital. “The bodies were handed over to the couple’s daughter and son-in-law after autopsy,” police said.Nandambakkam Police Inspector Giri said patrol teams visited the residential areas and called out residents to vacate their houses the day it rained heavily. “The couple chose to remain inside,” he added.From what relatives later learnt from their daughter, Venkatesan got up on the dining table and then stood on a chair on the dining table shouting for help for several hours before the water levels rose to roof level drowning the couple.The couple’s last rites were held on Sunday.http://timesofindia.indiatimes.com/city/chennai/Locked-at-home-Armyman-wife-died-sending-SOSs/articleshow/50099333.cms"
439,SaiK,09 Dec 2015 12:24 ,"Bade, it is now Chennai calling: Houston, we have a problem! 9 million to beam up. Texan gun & personal land laws are a massan version of Indic RE mafia issue. There it is more of non-permeable concrete the problem. too much concrete and lesser deviations for flood water to drain.It was already said after Katrina, that Houston and other areas be converted to marshlands and mangroves... that would help them tackle hurricanes as well.Given a low-lying city, how would they want to utilize it? The concern is not to replicate Houston and say Chennai will fail. Of course, any low-lying place will fail when it rains if you ingest all those water as your RE problem input. Houston has the money, and lesser concern on corruption than Chennai.Yes, we have a problem... don't copy, but rectify.. engineer a solution here."
440,svenkat,09 Dec 2015 12:49 ,"Mana Madras Kosam: To Chennai, with love from HyderabadThe Telugu film fraternity is pitching in with relief material to bail out ChennaiIt’s going late into the night, but Venkat Siddareddy (who’s a faculty at the Ramanaidu Studios unit), managing relief material for all the trucks heading to a rain-battered Chennai from the Studios is still waiting for the last truck to be loaded for the day. Along with him are 40 other volunteers, including some of the film school students, some volunteers and several actors who’ve constantly dropped by to support with aide. His mobile battery is down, for he’s been spending a major part of his time in the last few days coordinating with actors and volunteers, for the ‘Mana Madras Kosam’ initiative organised by the Telugu film fraternity.“Anything and everything ranging from biscuit packets, water, rice and dal is what we’re ensuring in the form of kits. For those who want to donate monetarily, we’ve specified account numbers, so that, our team can buy what’s required. There’ve been equal help from both fronts. It’s been going on for the last five days,” reveals Venkat. Though many people have lined up for contributions, both in terms of goods and money transfers, the issue has been the amount of used clothes they’ve received and can’t distribute. “The ones who’re helping should imagine themselves in the shoes of the affected. Moreover, with time, the need for more blankets, medicines, sanitary napkins and undergarments have risen. These were dimensions people couldn’t anticipate in their donations. Still there’s time and it’ll be a good sign to see these accessories reach us too,” he adds.The cause taken up by the Telugu film industry has earned support and accolades from several quarters. While some people have conveyed their support on social media platforms, an impressive lot was also in action to garner all their resources together from their part. Technicians and actors, including the Rana Daggubati, Nani, Samantha, Allari Naresh, Allu Arjun, Kajal Aggarwal, Rakul Preet, Madhu Shalini, Lakshmi Manchu and Navdeep have been flocking malls to ensure crowd support.“It was a tough fact to digest, that we are so comfortable on one end and in another place, they’re battling for life, living without electricity, food, shelter and proper connectivity. Social media was a boon for people reacted so soon to what we initially thought was a small idea. To pull in a crowd of 15,000 on a Sunday was no small task. When we realise, anything from a candle to a match box to a mosquito repellent is needed, it is important that people chip in,” says actress Madhu Shalini, who reveals a part of Chennai always resides in her heart. She too had a nerve-wracking wait to know the whereabouts of her friend who was travelling from Tirupathi to Chennai until she got to know, he was safe. More trucks for ‘Mana Madras Kosam’ are being planned in the coming days."
441,Javee,09 Dec 2015 15:50 ,"SSridhar,I actually read a rebuttal to the toilet article in Dhinathanthi. The WRD babu said we have to be always judicious on how we let/shut water from the lakes feeding the city. Too much water in the drain will also cause anguish among people and per them, the water outflow was with in the level. This is the level that they normally release during these times and even if they take in to account of the rain forecast, they were well with in their limits (33K cusecs for Chemberambakkam). The problem was the rain in the city, that resulted in about 60K cusecs flowing across Adyar so pointing fingers at the lake alone is not correct."
442,Gus,09 Dec 2015 17:06 ,"Reg the old couple drowning - heard another first hand account (as claimed by him) that a few people went to get them out and the old man mistook as them wanting to come inside for staying in their house and refused them entry and locked the gate but lost the key in rapidly rising water. The rescuers could not stay anymore and had to leave for their own safety. The old couple drowned and the rest could hear them but could not help. Tragic but stupid on the part of the old guy who did not trust his fellow people (if account is true, that is)"
443,shiv,09 Dec 2015 17:07 ,Rescued pregnant lady in labour  thanks pilots after delivery
444,Gus,09 Dec 2015 17:12 ,"They could have discharged the water a week before and emptied  it in anticipation of the rains. Iirc, for atleast a week Ramanan was on tv saying there will be heavy rains. They are now giving lame excuse that if they did that, they would have been criticized for wasting precious drinking water which is BS because the forecast had more rainfall for the season and water would fill up anyway."
445,Gus,09 Dec 2015 17:19 ,"Singha wrote:>>Next time in Mumbai rains, Bhaiwood would be in full action.during the mumbai deluge does anyone recall anything of filmi types coming out of their mansions to help ?Well I remember one guy coming out with camera to record the carnage for use in films later (free production value) and had the blessing of the MH home minister for that. These are the bustards who lecture on intolerance"
446,SaraLax,09 Dec 2015 17:28 ,"Couple of articles on the dangerous effort of rescuing patients using boats at the heavily flooded Global Hospitals, Perumbakkam, Chennai. Truly nightmarish situation for the people who had to undergo this experience including the patients themselves.3 dangerous things happened during these lake breach type water flooding incidents and this affected hospitals, mobile network connectivity & etc - Long duration power supply disconnect (for safety reasons) &- simultaneous heavy flooding disabling the diesel gensets used to power the crucial medical equipments at the hospital & - floods preventing normal movement of diesel/petrol fuel between refinery/depot & vending fuel bunks - leading to lack of fuel for powering the emergency gensets at various establishments.This is a well known hospital nearby the IT corridor of the city and receives many international patients from Africa. Maybe the fact that this same  hospital was flooded just a couple of weeks earlier in NOV-2015 might have helped them & remain aware of the possibilities for manifestation of the worst case lack-of-power scenario. The mobile network was also flaky at this time and soon after went out in these areas (again due to flooded gensets, used as fallback power supply for mobile base stations, seemingly placed at heights which were not safe enough for this type of lake breach caused flooding & in other cases - eventually running out of diesel fuel). I know this well - because i faced between 4 & 5 days of continuous power outage at my locality (a centrally located place in south chennai with all support facilities nearby) and the water logging still continues at my area just under 2 ft level.This hospital is in a former lake bed area and the nearby lake breached during the heavy rains last week. Apparently during the flood, the water level was 8 feet outside of the hospital and around 3 feet inside the Hospital itself. They had to use boats to ferry out ICU patients on ventilators for more than 2  KMs amidst heavy rain to Ambulances and then got them shifted to nearby safer hospitals. Trapped in a watery hell: What it was like to be stuck during the Chennai floods...As soon as we moved out from the hospital portico, the rain and cold wind hit us hard. I was holding the umbrella over my mother's head, but the rain was ruthless. We were all soaking wet and had to travel nearly 2.5 kms on that boat to get to safety. The men navigated the waters carefully so as not to hit electrical posts, open wires, hard objects or anything else that could fatally injure any of us or leave us stranded in the water. The water depth had to be constantly monitored by men navigating the bot. We saw an ambulance, a water lorry and numerous vehicles sitting in eight feet of water as we moved out of the hospital gates. The area around the hospital is marshy and through the rain and cold we crossed the water body slowly. We actually rode on roads that were inundated in more than five feet of water and saw many homes submerged. There was not a single soul in sight. and the areas were uncannily eery and deserted. That 15-minute ride was perhaps one of the longest ones in my life. I kept asking every few minutes when we would reach safety.Finally at 3 pm, we reached land, after a struggle of over seven hours. But our ordeal wasn't over yet.​ As soon as got to the Shollinganallur signal, the men quickly helped us out as they needed to go back and fetch more patients. We had been told at the hospital that there were two ambulances and a jeep there, that would help us reach home.... As per the news article - the State Health Minister Dr.C.Vijayabhaskar and the State Health Secretary Dr.J.Radhakrishnan were at the location (some 3 Kms away from this Hospital due to heavy flooding !) monitoring the rescue of all the ICU patients in this hospital. A VIDEO of the rescue efforts at the flooded Global Hospitals, Perumbakkam in Chennai.Another article from The HINDU :  Patients evacuated from Global Hospitals in Perumbakkam..Ashwin Sridhar, chief nuero-surgeon at the hospital, said some parts of it had 12 feet of water...But unfortunately at the same time - they couldn't prevent the tragedy at MIOT Hospital, Manapakkam at Ramapuram (another area built on lake bed) where 18 patients died due to lack of power for ventilator (57 ICU patients were rescued though).In this case - the ultimate worst case 'lack-of-power-for-operations' scenario played out for real and some hospitals were found lacking a proper solution (a'la Fukushima Nuke Plant Disaster where a combination of Earthquake lead Grid Power Disconnect & Tsunami lead Diesel Genset Flooding - caused the nuclear meltdown at the power plant). Maybe keeping the Diesel Gensets at a height which is very very safe from flood water might have helped.  Is this a plausible solution ??  Makes me wonder how the other flooded hospitals (along with their ICU patients) lying in low level areas of Chennai during this same flood coped with heavy flooding at the same time as power supply disconnect and still managed to not get affected in this manner. Some hospitals might well have been purely lucky !!. So much real world knowledge, info & safety strategies adopted at various hospitals to handle this adverse operational scenario - might well be out there, waiting to get tapped & recorded & analysed & implemented for the future."
447,SaiK,09 Dec 2015 17:52 ,viewtopic.php?f=2&t=5382&p=1947954#p1947450linking the metro/MRT thread discussion here. it has answers to Javee questions
448,deejay,09 Dec 2015 18:16 ,"SSridhar wrote:I know of four IAS officers who were very visible during the calamity. Three collectors Gagandeep Singh Bedi in Cuddalore, Ms. Sundaravalli in Chennai, Ms. Gajalakshmi in Kancheepuram and J.Radhakrishnan, Health Secretary TN.Thank You SSridhar ji, for this and others for the positive stories / people during this moment of disaster.After every such incident / disaster we go on a search of finding those who erred. Sure people made mistakes but there were equal number of stories of smart work which, IMO, we should focus on and learn from things or practices which work."
449,SwamyG,09 Dec 2015 18:18 ,"Bade wrote:The religion creep even in this thread is amazing...It seeped in from real life to the SM life, if it is making news why not here?"
450,SwamyG,09 Dec 2015 18:22 ,"Singha wrote:>>Next time in Mumbai rains, Bhaiwood would be in full action.during the mumbai deluge does anyone recall anything of filmi types coming out of their mansions to help ?If rumors are to be believed, actor Siddharth first tweeted the pictures from his house. Water had entered into his house, he tweeted if water could enter into an affluent person's house he could not imagine the horror of the poor. So he got into action with R.J.Balaji (a radio jockey). R. Madhavan later supported them. In the earlier rains, even Vijaykanth had got into the water - dunno if it was for publicity or actual work. Pretty soon lots of these actors were doing silent work. The good deed spread."
451,SwamyG,09 Dec 2015 18:23 ,"Doctor worked for 90 hours, delivering 13 babies: http://www.indiatimes.com/news/india/th ... 48205.html"
452,SwamyG,09 Dec 2015 18:24 ,"Those who cannot read and understand should be thrown in the Coovum river, heard it is much cleaner. Will have a pleasant time in it than preaching here."
453,Singha,09 Dec 2015 18:31 ,gensets are invariably located in basements as the diesel tanks are buried underground for safety. will need a new design fuel pump if gensets gotta be on roof as storage is still going to be underground tanks.
